date,posDCR,powDCR,dectres,value,powUSD,posUSD
2021-07-21,1003.08,2008.41,343.75,0.0,224270.9,112009.83
2021-07-22,1052.79,2108.4,359.83,0.0,246101.25,122886.04
2021-07-23,1129.95,2262.23,387.03,0.0,271840.34,135780.18
2021-07-24,1132.91,2267.93,389.51,0.0,292872.0,146299.76
2021-07-25,971.92,1945.74,335.1,0.0,254348.11,127049.87
2021-07-26,906.63,1815.27,317.79,0.0,235981.29,117860.0
2021-07-27,1047.59,2097.4,368.48,0.0,282739.58,141220.16
2021-07-28,943.72,1889.55,332.62,0.0,261270.23,130489.24
2021-07-29,1135.88,2274.06,393.22,0.0,326814.59,163242.03
2021-07-30,1015.69,2033.87,344.99,0.0,307247.74,153435.79
2021-07-31,1163.33,2329.18,394.45,0.0,365792.11,182698.17
2021-08-01,965.24,1933.13,326.44,0.0,289705.34,144654.1
2021-08-02,1021.63,2046.21,346.23,0.0,277133.77,138367.11
2021-08-03,1127.71,2258.93,379.82,0.0,287106.25,143330.07
2021-08-04,1048.97,2101.19,353.82,0.0,285552.98,142555.65
2021-08-05,1018.86,2041.15,342.8,0.0,284810.21,142165.8
2021-08-06,983.6,1969.59,331.78,0.0,279538.05,139599.42
2021-08-07,1103.33,2208.79,372.18,0.0,319931.41,159811.44
2021-08-08,1071.01,2144.93,361.16,0.0,325855.46,162706.69
2021-08-09,1059.99,2123.01,358.71,0.0,333447.12,166485.61
2021-08-10,1048.24,2099.19,355.04,0.0,333785.16,166677.12
2021-08-11,707.39,1416.2,238.73,0.0,220025.69,109902.54
2021-08-12,1071.01,2143.87,362.39,0.0,339677.89,169692.39
2021-08-13,1189.28,2379.87,401.56,0.0,413994.57,206883.34
2021-08-14,1088.64,2179.2,369.73,0.0,374816.06,187242.91
2021-08-15,902.06,1806.18,308.52,0.0,316092.94,157866.21
2021-08-16,1019.59,2041.57,346.47,0.0,355813.97,177698.71
2021-08-17,1201.77,2406.22,408.91,0.0,396195.99,197877.36
2021-08-18,1112.15,2227.0,378.3,0.0,357443.08,178504.86
2021-08-19,939.52,1881.81,320.76,0.0,308207.44,153876.88
2021-08-20,1104.8,2212.63,377.08,0.0,384986.22,192229.51
2021-08-21,1069.54,2142.21,362.39,0.0,382840.59,191140.61
2021-08-22,1026.94,2057.07,355.04,0.0,364599.53,182017.06
2021-08-23,1019.59,2043.52,345.25,0.0,360492.59,179863.49
2021-08-24,981.39,1965.75,333.0,0.0,327325.28,163415.36
2021-08-25,1117.48,2237.56,377.33,0.0,398432.55,198984.79
2021-08-26,1104.77,2212.39,372.13,0.0,387572.26,193536.5
2021-08-27,899.67,1801.74,304.25,0.0,321376.94,160474.43
2021-08-28,994.22,1989.89,336.98,0.0,342208.72,170979.68
2021-08-29,1069.86,2141.12,362.44,0.0,383415.03,191582.16
2021-08-30,1108.41,2218.34,374.56,0.0,373526.83,186635.44
2021-08-31,1064.04,2130.07,362.44,0.0,370450.61,185052.26
2021-09-01,732.39,1467.93,247.28,0.0,266348.59,132888.52
2021-09-02,1215.32,2434.37,410.92,0.0,433493.08,216414.44
2021-09-03,1133.87,2270.82,385.47,0.0,403684.29,201568.38
2021-09-04,940.4,1883.04,317.59,0.0,325595.21,162603.94
2021-09-05,989.13,1981.01,334.56,0.0,349259.28,174387.22
2021-09-06,1162.23,2327.69,393.95,0.0,406676.99,203056.34
2021-09-07,876.4,1755.36,298.19,0.0,261802.43,130710.31
2021-09-08,962.22,1926.49,324.86,0.0,281413.57,140557.06
2021-09-09,1015.31,2033.07,341.83,0.0,296783.57,148212.96
2021-09-10,1152.78,2308.46,387.89,0.0,327355.94,163472.35
2021-09-11,1170.96,2344.54,395.16,0.0,338091.02,168856.6
2021-09-12,922.95,1847.87,312.74,0.0,266909.2,133312.32
2021-09-13,902.58,1807.25,303.04,0.0,244394.89,122056.13
2021-09-14,999.31,2001.05,338.19,0.0,290420.54,145033.93
2021-09-15,1040.76,2084.09,350.04,0.0,302184.94,150906.15
2021-09-16,904.45,1810.79,303.64,0.0,259115.69,129422.62
2021-09-17,1082.31,2167.13,366.05,0.0,315152.75,157393.87
2021-09-18,1191.77,2385.99,400.85,0.0,341260.71,170455.15
2021-09-19,1041.27,2084.99,349.25,0.0,290512.7,145085.66
2021-09-20,1001.66,2005.51,337.24,0.0,246034.32,122882.82
2021-09-21,992.3,1987.02,333.64,0.0,210762.95,105253.13
2021-09-22,1074.39,2150.74,360.05,0.0,252936.69,126353.09
2021-09-23,1031.91,2066.05,345.65,0.0,248582.86,124157.28
2021-09-24,1151.44,2305.53,387.65,0.0,268400.33,134045.91
2021-09-25,906.61,1814.99,303.64,0.0,209380.05,104587.93
2021-09-26,741.7,1485.35,249.63,0.0,167358.15,83569.22
2021-09-27,993.02,1988.52,334.84,0.0,213599.84,106666.72
2021-09-28,1220.57,2443.8,412.86,0.0,236297.49,118020.15
2021-09-29,1042.71,2087.83,351.65,0.0,209429.0,104593.63
2021-09-30,844.68,1691.63,283.24,0.0,179052.76,89406.25
2021-10-01,1072.23,2147.06,361.25,0.0,238613.94,119162.49
2021-10-02,1048.47,2099.25,352.85,0.0,241957.98,120845.87
2021-10-03,997.34,1997.09,334.84,0.0,236414.6,118064.65
2021-10-04,1074.39,2151.41,360.05,0.0,271553.75,135610.89
2021-10-05,966.38,1934.32,325.24,0.0,243122.02,121462.97
2021-10-06,964.94,1932.44,324.04,0.0,248239.87,123955.51
2021-10-07,1035.94,2074.58,348.63,0.0,261046.68,130353.47
2021-10-08,1045.22,2093.14,350.54,0.0,265074.66,132366.37
2021-10-09,986.04,1974.62,331.53,0.0,262583.71,131122.97
2021-10-10,1097.26,2196.4,368.37,0.0,300935.23,150338.82
2021-10-11,927.58,1857.55,311.33,0.0,242286.13,120987.2
2021-10-12,1062.33,2127.45,356.48,0.0,268106.28,133877.34
2021-10-13,1021.69,2045.48,348.16,0.0,255097.19,127417.65
2021-10-14,994.6,1991.82,335.09,0.0,245566.82,122621.91
2021-10-15,994.6,1991.48,336.28,0.0,240473.65,120099.17
2021-10-16,1164.28,2331.13,398.07,0.0,275084.65,137390.69
2021-10-17,935.42,1872.95,317.27,0.0,219079.96,109416.58
2021-10-18,983.19,1968.68,332.72,0.0,229870.93,114801.19
2021-10-19,960.37,1923.43,325.59,0.0,237774.73,118721.1
2021-10-20,1117.23,2236.87,380.25,0.0,282279.58,140987.73
2021-10-21,971.78,1945.85,327.96,0.0,238688.56,119203.83
2021-10-22,924.01,1850.24,313.7,0.0,227056.01,113391.79
2021-10-23,986.75,1975.71,333.91,0.0,258335.73,129023.38
2021-10-24,975.35,1953.12,330.34,0.0,238493.86,119099.18
2021-10-25,1197.79,2398.12,406.39,0.0,300793.16,150237.28
2021-10-26,963.22,1928.35,325.59,0.0,230326.28,115049.07
2021-10-27,963.22,1928.05,325.59,0.0,211197.93,105510.79
2021-10-28,1080.7,2163.02,369.67,0.0,239640.45,119730.49
2021-10-29,1027.1,2055.9,349.42,0.0,240777.01,120288.96
2021-10-30,925.45,1853.23,309.42,0.0,216172.9,107950.56
2021-10-31,1084.99,2173.2,364.72,0.0,249323.01,124476.8
2021-11-01,948.75,1900.86,317.66,0.0,213271.15,106447.09
2021-11-02,1010.16,2023.54,338.83,0.0,228000.19,113818.69
2021-11-03,1040.52,2084.25,349.42,0.0,232662.21,116151.94
2021-11-04,1096.28,2195.76,368.25,0.0,236030.17,117843.1
2021-11-05,1006.63,2016.17,337.66,0.0,210351.99,105024.19
2021-11-06,928.27,1859.08,311.77,0.0,199028.54,99378.31
2021-11-07,949.45,1901.74,318.83,0.0,204625.47,102159.95
2021-11-08,1055.34,2114.05,354.13,0.0,228225.81,113931.0
2021-11-09,1056.75,2116.16,355.31,0.0,226662.49,113188.79
2021-11-10,1026.4,2053.73,345.89,0.0,208869.48,104387.45
2021-11-11,960.75,1922.07,323.54,0.0,208005.9,103972.11
2021-11-12,1070.16,2141.01,360.01,0.0,240968.08,120445.21
2021-11-13,995.34,1991.91,332.95,0.0,227672.49,113765.95
2021-11-14,1077.93,2157.93,362.37,0.0,255444.43,127599.7
2021-11-15,960.04,1922.71,324.72,0.0,217243.84,108473.34
2021-11-16,1044.75,2092.74,350.6,0.0,225987.01,112818.57
2021-11-17,1098.4,2199.44,367.07,0.0,241388.86,120549.56
2021-11-18,953.2,1909.46,320.76,0.0,204034.68,101853.85
2021-11-19,898.12,1799.16,300.53,0.0,193742.84,96714.2
2021-11-20,1135.75,2274.79,380.91,0.0,252519.06,126076.92
2021-11-21,975.7,1954.39,327.33,0.0,218937.73,109301.39
2021-11-22,886.23,1775.23,297.04,0.0,190450.08,95076.46
2021-11-23,954.73,1912.3,320.34,0.0,210179.51,104933.68
2021-11-24,1051.88,2106.52,352.95,0.0,225444.99,112574.81
2021-11-25,1043.49,2089.26,350.62,0.0,226919.07,113335.72
2021-11-26,800.97,1603.9,269.08,0.0,151035.73,75425.58
2021-11-27,1132.26,2266.83,380.91,0.0,230378.01,115071.62
2021-11-28,906.5,1814.46,306.36,0.0,192077.55,95961.5
2021-11-29,1146.93,2295.85,385.57,0.0,242900.98,121345.22
2021-11-30,1128.06,2258.61,379.75,0.0,237343.53,118540.94
2021-12-01,845.7,1693.82,286.56,0.0,179206.78,89475.37
2021-12-02,842.9,1688.19,287.72,0.0,177291.17,88520.09
2021-12-03,954.03,1909.97,325.0,0.0,202660.26,101228.8
2021-12-04,1290.91,2584.88,437.99,0.0,231046.82,115386.65
2021-12-05,828.92,1660.83,283.06,0.0,163595.31,81650.39
2021-12-06,914.89,1832.67,308.69,0.0,178342.24,89030.5
2021-12-07,1059.57,2121.76,358.78,0.0,199813.64,99783.45
2021-12-08,971.5,1945.31,330.82,0.0,177835.77,88812.3
2021-12-09,1021.29,2044.6,345.77,0.0,166673.04,83254.18
2021-12-10,986.8,1976.16,334.46,0.0,154196.45,76998.35
2021-12-11,751.51,1504.72,253.73,0.0,116602.17,58235.22
2021-12-12,1047.69,2097.44,355.23,0.0,159932.39,79887.65
2021-12-13,1062.23,2127.98,358.69,0.0,132157.81,65969.6
2021-12-14,1024.86,2052.24,348.31,0.0,130602.57,65221.1
2021-12-15,1005.48,2013.99,341.39,0.0,132574.86,66187.7
2021-12-16,900.3,1802.81,303.32,0.0,120524.18,60188.22
2021-12-17,900.99,1803.55,304.48,0.0,112595.75,56248.87
2021-12-18,1039.39,2080.35,351.77,0.0,138317.26,69106.44
2021-12-19,1061.53,2126.02,360.99,0.0,177750.99,88751.76
2021-12-20,988.18,1979.64,334.46,0.0,141371.71,70568.74
2021-12-21,957.73,1917.4,324.08,0.0,136349.65,68105.85
2021-12-22,1040.77,2083.75,352.92,0.0,145867.33,72856.31
2021-12-23,930.05,1862.32,314.86,0.0,142675.72,71252.82
2021-12-24,899.6,1801.3,305.63,0.0,135618.84,67730.37
2021-12-25,1010.32,2021.99,341.39,0.0,163925.56,81908.06
2021-12-26,894.07,1789.9,303.32,0.0,143465.98,71662.46
2021-12-27,1087.83,2178.33,370.22,0.0,172830.49,86309.33
2021-12-28,901.68,1805.21,309.09,0.0,131198.56,65532.06
2021-12-29,1015.86,2033.59,346.0,0.0,140469.73,70170.28
2021-12-30,945.28,1892.46,319.47,0.0,135989.21,67926.34
2021-12-31,985.01,1971.78,334.75,0.0,138354.63,69115.57
2022-01-01,974.97,1952.14,333.44,0.0,145998.85,72917.16
2022-01-02,911.25,1824.27,309.46,0.0,134495.89,67182.7
2022-01-03,883.16,1768.62,299.18,0.0,126429.12,63132.35
2022-01-04,1093.5,2189.36,371.12,0.0,153108.43,76471.7
2022-01-05,870.83,1743.89,295.75,0.0,116243.09,58047.22
2022-01-06,1030.47,2063.07,346.0,0.0,132078.99,65971.31
2022-01-07,981.82,1965.37,331.15,0.0,115561.91,57730.1
2022-01-08,992.1,1987.01,333.44,0.0,112296.28,56068.74
2022-01-09,981.14,1964.55,331.15,0.0,110993.37,55432.56
2022-01-10,980.45,1962.63,330.01,0.0,105871.29,52888.99
2022-01-11,879.73,1761.36,296.9,0.0,100370.17,50130.95
2022-01-12,930.44,1862.72,311.74,0.0,115787.93,57836.78
2022-01-13,1107.89,2218.24,372.26,0.0,128982.83,64419.89
2022-01-14,1020.19,2043.14,343.71,0.0,152341.64,76067.92
2022-01-15,926.32,1854.68,310.6,0.0,129837.99,64847.59
2022-01-16,1084.6,2171.25,365.41,0.0,148517.77,74188.77
2022-01-17,920.84,1842.98,310.6,0.0,126197.76,63054.37
2022-01-18,985.25,1972.31,331.15,0.0,131734.21,65806.66
2022-01-19,686.52,1374.46,230.66,0.0,93252.73,46578.19
2022-01-20,1140.09,2282.07,382.54,0.0,150954.04,75414.51
2022-01-21,1097.59,2197.9,373.59,0.0,118757.81,59305.42
2022-01-22,882.56,1767.56,296.22,0.0,96712.32,48289.41
2022-01-23,1005.34,2013.44,338.05,0.0,113620.52,56732.38
2022-01-24,975.49,1953.92,327.87,0.0,107544.44,53691.31
2022-01-25,887.98,1778.42,298.48,0.0,97505.99,48685.56
2022-01-26,995.84,1993.7,336.92,0.0,120490.54,60184.23
2022-01-27,900.19,1802.26,303.0,0.0,107922.23,53904.83
2022-01-28,953.79,1908.78,322.22,0.0,115298.01,57612.76
2022-01-29,1078.61,2159.1,362.92,0.0,136548.46,68214.78
2022-01-30,953.79,1909.36,319.96,0.0,115593.07,57742.65
2022-01-31,873.06,1748.23,293.96,0.0,111589.75,55727.53
2022-02-01,1006.02,2014.66,336.92,0.0,126651.46,63243.38
2022-02-02,913.08,1828.05,307.52,0.0,114534.1,57207.84
2022-02-03,958.53,1918.95,322.22,0.0,121864.77,60872.37
2022-02-04,1041.3,2084.54,349.36,0.0,137753.23,68812.51
2022-02-05,999.91,2001.83,336.92,0.0,136174.82,68019.04
2022-02-06,864.24,1730.51,291.69,0.0,116716.7,58289.89
2022-02-07,1105.74,2213.91,373.1,0.0,156411.3,78119.81
2022-02-08,977.53,1957.25,329.01,0.0,134726.16,67287.71
2022-02-09,947.0,1896.12,319.96,0.0,131470.74,65661.87
2022-02-10,921.9,1846.0,310.92,0.0,125556.83,62703.6
2022-02-11,869.67,1741.41,292.83,0.0,112837.89,56351.88
2022-02-12,1042.79,2087.59,350.05,0.0,136608.97,68238.72
2022-02-13,1000.09,2002.25,336.94,0.0,128918.99,64392.85
2022-02-14,988.67,1979.75,332.46,0.0,136841.09,68337.25
2022-02-15,770.38,1542.76,259.7,0.0,107070.67,53465.93
2022-02-16,988.67,1979.2,333.58,0.0,134259.83,67066.83
2022-02-17,1020.91,2043.38,342.54,0.0,126678.18,63290.73
2022-02-18,946.36,1894.73,317.91,0.0,111224.91,55553.46
2022-02-19,922.85,1847.71,308.96,0.0,109086.59,54483.96
2022-02-20,934.94,1872.06,314.55,0.0,105605.86,52741.44
2022-02-21,1005.46,2013.66,336.94,0.0,103055.64,51457.71
2022-02-22,922.85,1848.09,310.08,0.0,101062.95,50466.13
2022-02-23,1037.03,2076.45,348.14,0.0,112677.36,56273.83
2022-02-24,822.77,1647.9,275.37,0.0,85803.11,42840.11
2022-02-25,1005.46,2013.17,336.94,0.0,112388.38,56131.39
2022-02-26,985.31,1972.45,332.46,0.0,113291.02,56592.96
2022-02-27,1013.52,2029.0,340.3,0.0,110799.56,55346.26
2022-02-28,887.25,1776.63,296.64,0.0,109835.81,54852.06
2022-03-01,1013.52,2029.61,341.42,0.0,126891.18,63365.25
2022-03-02,803.29,1608.87,268.66,0.0,100453.03,50155.03
2022-03-03,955.76,1913.28,320.15,0.0,114601.44,57248.01
2022-03-04,1014.19,2031.53,340.3,0.0,115169.35,57495.39
2022-03-05,1113.59,2229.41,373.41,0.0,123553.29,61714.85
2022-03-06,903.07,1808.17,303.68,0.0,97323.61,48607.17
2022-03-07,815.96,1634.07,274.86,0.0,87025.17,43455.34
2022-03-08,942.31,1889.3,318.09,0.0,98721.2,49238.33
2022-03-09,977.55,1958.01,326.96,0.0,109885.11,54860.9
2022-03-10,1041.39,2084.51,349.12,0.0,113079.85,56493.0
2022-03-11,857.19,1715.79,288.16,0.0,91261.67,45593.33
2022-03-12,932.33,1866.79,314.76,0.0,100139.62,50012.68
2022-03-13,865.17,1731.68,290.38,0.0,87892.36,43912.17
2022-03-14,1121.86,2247.23,375.72,0.0,115306.98,57563.44
2022-03-15,938.32,1879.51,313.66,0.0,92743.87,46301.13
2022-03-16,790.02,1584.14,264.89,0.0,86347.05,43061.78
2022-03-17,966.91,1936.07,324.74,0.0,102804.41,51342.47
2022-03-18,1001.49,2006.5,335.82,0.0,107699.52,53755.29
2022-03-19,1001.49,2006.34,335.82,0.0,108675.77,54246.89
2022-03-20,872.48,1748.83,292.6,0.0,98142.61,48962.71
2022-03-21,1054.03,2111.15,354.66,0.0,120280.74,60052.34
2022-03-22,893.1,1788.75,299.25,0.0,103196.81,51524.85
2022-03-23,964.25,1930.56,323.63,0.0,114412.04,57144.98
2022-03-24,985.53,1973.33,330.28,0.0,115823.78,57845.27
2022-03-25,956.94,1915.86,320.31,0.0,115411.69,57646.21
2022-03-26,939.61,1881.26,314.74,0.0,115091.92,57483.56
2022-03-27,940.88,1883.6,316.04,0.0,122526.68,61203.49
2022-03-28,929.03,1859.87,310.55,0.0,120313.95,60098.43
2022-03-29,857.26,1716.35,287.51,0.0,114240.4,57059.3
2022-03-30,1041.62,2085.14,348.96,0.0,135675.75,67776.06
2022-03-31,871.74,1744.83,292.99,0.0,108390.75,54153.44
2022-04-01,929.69,1861.9,310.55,0.0,118434.35,59137.03
2022-04-02,963.92,1930.63,323.72,0.0,124593.44,62206.69
2022-04-03,1063.34,2129.26,355.54,0.0,139281.44,69556.34
2022-04-04,838.82,1679.83,280.92,0.0,107664.55,53762.09
2022-04-05,917.18,1836.19,306.16,0.0,114954.74,57420.09
2022-04-06,986.97,1976.09,330.3,0.0,116124.03,57998.84
2022-04-07,931.0,1864.12,311.65,0.0,108984.61,54430.33
2022-04-08,1028.45,2059.24,344.57,0.0,117024.25,58445.63
2022-04-09,919.81,1841.71,307.26,0.0,107819.03,53848.34
2022-04-10,965.9,1933.63,323.72,0.0,113769.41,56830.87
2022-04-11,848.7,1699.17,284.21,0.0,90444.3,45175.04
2022-04-12,919.15,1840.13,307.26,0.0,101562.78,50730.89
2022-04-13,996.19,1994.57,334.69,0.0,112912.82,56394.42
2022-04-14,1011.33,2024.7,337.98,0.0,110032.07,54960.6
2022-04-15,880.96,1763.62,295.19,0.0,98945.3,49424.96
2022-04-16,988.94,1979.89,331.4,0.0,112219.41,56052.74
2022-04-17,901.91,1805.63,301.93,0.0,109165.07,54527.82
2022-04-18,905.49,1813.75,304.22,0.0,115653.72,57738.54
2022-04-19,940.69,1883.66,315.08,0.0,119455.13,59655.27
2022-04-20,998.71,1999.37,334.64,0.0,123107.37,61493.65
2022-04-21,977.85,1957.93,327.03,0.0,132920.9,66384.75
2022-04-22,798.57,1599.06,266.19,0.0,102661.31,51269.02
2022-04-23,885.93,1773.75,296.61,0.0,111740.06,55810.5
2022-04-24,1039.13,2079.99,347.68,0.0,130477.5,65184.49
2022-04-25,846.16,1694.86,282.49,0.0,105338.09,52590.11
2022-04-26,877.45,1757.4,293.35,0.0,103341.84,51597.41
2022-04-27,1060.64,2123.91,354.19,0.0,125674.4,62759.39
2022-04-28,859.85,1721.8,286.83,0.0,101878.47,50877.11
2022-04-29,969.37,1940.75,323.77,0.0,111307.2,55595.96
2022-04-30,1063.9,2130.02,355.28,0.0,117857.79,58867.48
2022-05-01,929.61,1861.1,310.73,0.0,106713.08,53302.64
2022-05-02,782.28,1566.16,261.84,0.0,87695.17,43802.79
2022-05-03,983.71,1969.41,329.21,0.0,108295.18,54092.87
2022-05-04,956.33,1914.88,319.43,0.0,110805.36,55338.45
2022-05-05,898.97,1799.78,300.96,0.0,93248.8,46576.74
2022-05-06,955.68,1913.35,320.51,0.0,98243.81,49070.82
2022-05-07,935.47,1872.72,312.91,0.0,95673.84,47791.45
2022-05-08,1991.11,755.61,306.7,0.0,37059.92,97656.7
2022-05-09,1745.28,220.09,219.45,0.0,9303.11,73772.22
2022-05-10,1731.51,218.06,217.3,0.0,9046.07,71830.5
2022-05-11,2934.63,369.3,368.98,0.0,12447.02,98909.82
2022-05-12,2473.35,311.4,310.89,0.0,9797.82,77820.96
2022-05-13,2139.44,269.53,268.93,0.0,8948.92,71033.55
2022-05-14,2580.06,324.48,323.79,0.0,10940.54,86992.25
2022-05-15,2494.0,313.72,314.11,0.0,12457.41,99033.48
2022-05-16,2454.42,308.66,309.81,0.0,11766.51,93565.57
2022-05-17,2332.21,293.41,293.67,0.0,11294.88,89778.9
2022-05-18,2499.17,314.24,315.19,0.0,11538.25,91764.41
2022-05-19,2518.1,316.71,317.34,0.0,12358.71,98261.74
2022-05-20,2000.02,251.55,251.72,0.0,9442.78,75077.53
2022-05-21,2538.75,319.1,319.49,0.0,11862.87,94380.66
2022-05-22,2414.83,303.67,303.36,0.0,11659.65,92719.3
2022-05-23,2447.53,307.9,307.66,0.0,11263.34,89533.53
2022-05-24,2769.39,348.23,347.46,0.0,12964.38,103102.62
2022-05-25,2784.88,350.27,349.61,0.0,12557.66,99841.74
2022-05-26,2142.88,269.54,268.93,0.0,9655.95,76766.09
2022-05-27,2457.86,309.19,308.73,0.0,10648.46,84648.38
2022-05-28,2421.71,304.56,304.43,0.0,10398.12,82680.69
2022-05-29,2599.0,326.94,325.95,0.0,11461.56,91113.36
2022-05-30,2366.43,297.55,296.86,0.0,11215.26,89195.54
2022-05-31,2322.75,292.47,290.77,0.0,10701.37,84988.58
2022-06-01,2556.22,321.68,320.59,0.0,11367.39,90330.63
2022-06-02,2428.41,305.5,304.61,0.0,10987.99,87343.22
2022-06-03,2271.63,285.73,285.44,0.0,9844.07,78262.99
2022-06-04,2571.56,323.24,322.72,0.0,11246.06,89468.87
2022-06-05,2479.53,311.77,311.0,0.0,10786.02,85782.02
2022-06-06,2264.81,285.51,284.38,0.0,9962.68,79029.01
2022-06-07,2452.27,308.52,308.87,0.0,11258.11,89485.08
2022-06-08,2624.39,330.13,329.11,0.0,11215.34,89157.11
2022-06-09,2544.29,319.92,318.46,0.0,10825.17,86091.47
2022-06-10,2264.81,285.02,284.38,0.0,9053.27,71938.59
2022-06-11,2407.96,303.01,301.42,0.0,9177.16,72929.06
2022-06-12,2586.9,325.43,324.85,0.0,9728.65,77334.76
2022-06-13,2326.16,292.73,291.83,0.0,7300.74,58014.86
2022-06-14,2442.04,307.78,305.68,0.0,7798.67,61877.53
2022-06-15,2443.75,307.68,306.74,0.0,7885.53,62630.85
2022-06-16,2239.25,281.68,281.18,0.0,6328.66,50310.5
2022-06-17,2707.89,340.01,339.76,0.0,7785.53,62005.14
2022-06-18,2494.87,313.26,313.13,0.0,6671.35,53132.05
2022-06-19,2353.43,296.2,296.09,0.0,6813.69,54137.53
2022-06-20,1746.75,219.18,219.4,0.0,5045.1,40206.81
2022-06-21,2813.28,354.44,352.07,0.0,8297.98,65863.15
2022-06-22,2589.97,326.12,324.8,0.0,7513.9,59673.64
2022-06-23,2156.34,271.69,269.96,0.0,6530.29,51829.4
2022-06-24,2463.42,310.09,308.98,0.0,7709.43,61245.33
2022-06-25,2375.68,298.03,298.43,0.0,7701.73,61392.6
2022-06-26,2475.23,311.67,310.03,0.0,7973.46,63323.83
2022-06-27,2640.59,332.25,331.12,0.0,8306.51,66016.81
2022-06-28,2500.54,314.91,313.2,0.0,7380.76,58606.83
2022-06-29,1974.11,248.61,247.81,0.0,5647.8,44846.86
2022-06-30,2539.35,319.46,318.47,0.0,7077.74,56260.14
2022-07-01,2475.23,311.33,310.03,0.0,6923.74,55047.21
2022-07-02,2642.27,332.24,331.12,0.0,7444.23,59203.21
2022-07-03,2173.21,273.3,272.07,0.0,6184.09,49174.24
2022-07-04,2279.51,286.71,285.78,0.0,6691.4,53200.48
2022-07-05,2745.2,345.27,344.83,0.0,7593.0,60371.0
2022-07-06,2188.39,275.39,274.18,0.0,6101.55,48486.05
2022-07-07,2240.7,281.9,280.51,0.0,6448.77,51258.44
2022-07-08,2605.15,327.75,326.91,0.0,7681.33,61055.76
2022-07-09,2659.15,334.28,333.23,0.0,7679.61,61090.18
2022-07-10,2343.62,295.02,294.21,0.0,6818.39,54164.84
2022-07-11,2104.03,264.64,263.63,0.0,5749.13,45708.66
2022-07-12,2281.23,287.03,285.77,0.0,6032.32,47943.12
2022-07-13,2460.75,310.11,308.01,0.0,7242.28,57468.1
2022-07-14,2594.39,326.54,325.76,0.0,7350.58,58401.0
2022-07-15,2031.41,255.64,254.76,0.0,5795.02,46049.35
2022-07-16,2470.77,310.58,310.1,0.0,7272.05,57851.62
2022-07-17,2445.71,307.55,305.92,0.0,7457.88,59306.85
2022-07-18,2470.77,310.82,311.14,0.0,7771.59,61777.89
2022-07-19,2246.92,282.63,281.9,0.0,7184.05,57113.49
2022-07-20,2480.8,311.86,311.14,0.0,7624.28,60650.01
2022-07-21,2385.57,299.85,298.61,0.0,7530.76,59913.83
2022-07-22,2276.99,286.46,286.08,0.0,7015.2,55761.87
2022-07-23,2099.9,264.11,263.11,0.0,6547.3,52056.6
2022-07-24,2400.61,301.44,301.74,0.0,7671.12,61091.32
2022-07-25,2748.09,345.77,344.55,0.0,8331.51,66216.65
2022-07-26,1630.47,205.14,204.64,0.0,4845.62,38513.38
2022-07-27,1602.07,201.74,200.46,0.0,5108.13,40565.02
2022-07-28,3608.43,453.63,453.14,0.0,11948.75,95047.16
2022-07-29,1834.28,230.96,229.7,0.0,6509.96,51702.01
2022-07-30,2233.55,281.07,279.82,0.0,7690.08,61109.96
2022-07-31,2576.02,324.23,322.62,0.0,8830.7,70160.26
2022-08-01,2418.98,304.41,302.79,0.0,8316.39,66085.78
2022-08-02,2173.41,273.39,273.55,0.0,7389.19,58742.95
2022-08-03,2659.12,334.35,334.24,0.0,8813.73,70096.52
2022-08-04,2366.92,297.72,296.69,0.0,7956.44,63254.95
2022-08-05,2626.6,331.39,329.77,0.0,17856.39,141529.93
2022-08-06,2557.13,322.39,320.46,0.0,13142.89,104246.64
2022-08-07,1923.63,242.24,241.9,0.0,9563.22,75941.64
2022-08-08,2009.64,253.02,253.27,0.0,9458.58,75125.84
2022-08-09,2892.9,363.76,362.85,0.0,12778.68,101625.93
2022-08-10,2603.44,327.77,326.67,0.0,11807.11,93782.52
2022-08-11,1586.21,199.78,199.51,0.0,6989.87,55498.06
2022-08-12,2244.52,281.86,282.21,0.0,9991.82,79567.34
2022-08-13,3595.86,452.42,450.72,0.0,16228.52,128985.19
2022-08-14,1654.03,208.68,207.78,0.0,7086.75,56170.72
2022-08-15,1910.4,240.53,239.83,0.0,7819.65,62107.28
2022-08-16,2785.39,350.55,350.44,0.0,11561.17,91862.45
2022-08-17,2930.94,368.59,369.05,0.0,11844.44,94184.18
2022-08-18,2196.55,276.28,277.05,0.0,8484.6,67456.4
2022-08-19,1862.44,234.02,235.69,0.0,6484.64,51607.76
2022-08-20,2199.86,276.77,278.08,0.0,7850.91,62401.67
2022-08-21,3028.53,380.81,380.42,0.0,11244.09,89422.7
2022-08-22,2057.61,258.92,259.47,0.0,7366.59,58541.52
2022-08-23,2070.84,260.52,260.51,0.0,7549.01,60006.12
2022-08-24,2714.02,341.4,342.12,0.0,10938.96,86961.23
2022-08-25,2620.24,329.89,330.6,0.0,11132.09,88419.62
2022-08-26,2091.28,263.29,263.04,0.0,7638.97,60675.43
2022-08-27,2168.25,273.0,272.26,0.0,7625.0,60560.07
2022-08-28,2377.87,299.21,298.87,0.0,8285.35,65844.98
2022-08-29,2295.99,288.9,288.63,0.0,8281.37,65814.99
2022-08-30,2332.02,293.2,292.73,0.0,8260.94,65704.88
2022-08-31,2328.74,292.3,292.73,0.0,8248.29,65713.72
